|claim_number|trigger_type |claim_type        |
|2872000536  |Repudiation  |NEW               |
|2876149046  |Approve      |NEW               |
|2876147597  |Approve      |NEW               |
|2876148148  |Approve      |NEW               |
|2852004150  |investigation|NEW               |
|2892003075  |Approve      |NEW               |
|2892003093  |Approve      |NEW               |
|2890050757  |investigation|NEW               |
|2876148883  |Approve      |NEW               |
|2825186206  |Approve      |NEW               |
|2852004155  |investigation|NEW               |
|2876149263  |Approve      |PRE AND POST CLAIM|
|2883045961  |Approve      |NEW               |
|2883045962  |Approve      |NEW               |
|2890050793  |Approve      |NEW               |
|2883045963  |Approve      |NEW               |
|2876148608  |Approve      |NEW               |
|2883045965  |Approve      |NEW               |
|2876148498  |Approve      |NEW               |
|2890049903  |Approve      |NEW               |
|2876147135  |Approve      |NEW               |
|2883045973  |Repudiation  |NEW               |
|2876149368  |Repudiation  |NEW               |
|2876147975  |Approve      |NEW               |
|2876148239  |Approve      |NEW               |
|2825185183  |Approve      |NEW               |
|2883045977  |investigation|NEW               |
|2876148290  |Approve      |NEW               |
|2876148161  |Approve      |NEW               |
|2846002043  |Approve      |NEW               |
|2876148879  |Approve      |NEW               |
|2876148299  |Approve      |NEW               |
|2864029197  |Approve      |NEW               |
|2883045987  |Approve      |NEW               |
|2876149763  |Repudiation  |NEW               |
|2883045981  |Approve      |NEW               |
|2876146425  |Approve      |NEW               |
|2876149366  |Approve      |NEW               |
|2890050250  |Approve      |NEW               |
|2825185579  |Approve      |NEW               |
|2876148031  |Approve      |NEW               |
|2825186121  |Approve      |NEW               |
|2890050947  |investigation|NEW               |
|2890051284  |Approve      |PRE AND POST CLAIM|
|2890050953  |Approve      |PRE AND POST CLAIM|
|2876149358  |Approve      |NEW               |
|2846002045  |Approve      |NEW               |
|2876149241  |investigation|NEW               |
|2890051164  |investigation|NEW               |
|2864029041  |investigation|NEW               |
|2890051011  |Repudiation  |NEW               |
|2825186244  |Approve      |NEW               |
|2876149756  |Approve      |PRE AND POST CLAIM|
|2825186233  |Query        |NEW               |
|2825186116  |Approve      |NEW               |
|2876149737  |Approve      |PRE AND POST CLAIM|
|2890051201  |Approve      |PRE AND POST CLAIM|
|2883046012  |Query        |NEW               |
|2876148792  |Approve      |ADDENDUM          |
|2883045988  |Approve      |NEW               |
|2883045989  |Approve      |NEW               |
|2876148807  |Approve      |ADDENDUM          |
|2876148789  |Approve      |NEW               |
|2825183919  |Approve      |NEW               |
|2890051048  |Repudiation  |NEW               |
|2876149670  |Repudiation  |NEW               |
|2876146209  |Approve      |NEW               |
|2825185882  |Approve      |ADDENDUM          |
|2883045982  |Approve      |NEW               |
|2876149834  |Approve      |PRE AND POST CLAIM|
|2876148952  |Approve      |NEW               |
|2876145793  |Approve      |CLAIM REOPEN      |
|2883045983  |Approve      |NEW               |
|2876149297  |Approve      |NEW               |
|2825185528  |Approve      |PRE AND POST CLAIM|
|2876149822  |Approve      |NEW               |
|2825185466  |Repudiation  |NEW               |
|2876146906  |Approve      |NEW               |
|2890050854  |Repudiation  |NEW               |
|2825186279  |Approve      |NEW               |
|2825185536  |Approve      |NEW               |
|2876148699  |Approve      |NEW               |
|2876149397  |Approve      |NEW               |
|2883045984  |Approve      |NEW               |
|2890051006  |investigation|NEW               |
|2883045976  |Approve      |NEW               |
|2890050688  |Approve      |NEW               |
|2876149557  |Approve      |NEW               |
|2876149558  |Approve      |NEW               |
|2876148228  |Approve      |NEW               |
|2876145592  |Approve      |NEW               |
|2876147164  |Approve      |NEW               |
|2890050941  |Repudiation  |NEW               |
|2876148203  |Approve      |NEW               |
|2876145923  |Approve      |NEW               |
|2890051126  |investigation|NEW               |
|2890048519  |Approve      |NEW               |
|2876146715  |Approve      |NEW               |
|2876145479  |Approve      |NEW               |
|2876149287  |Repudiation  |NEW               |
|2890048752  |Approve      |NEW               |
|2876145135  |Approve      |NEW               |
|2890051041  |investigation|NEW               |
|2890051181  |investigation|NEW               |
|2876149402  |Approve      |NEW               |
|2890051002  |investigation|NEW               |
|2890051191  |investigation|NEW               |
|2890051083  |Approve      |PRE AND POST CLAIM|
|2876149416  |Approve      |NEW               |
|2876149877  |Approve      |NEW               |
|2876149683  |Approve      |NEW               |
|2872000522  |rejectback   |NEW               |
|2876149458  |Approve      |PRE AND POST CLAIM|
|2876149176  |Approve      |NEW               |
|2876148966  |Query        |NEW               |
|2876146061  |rejectback   |NEW               |
|2883046003  |Approve      |NEW               |
|2883046006  |Approve      |NEW               |
|2883046038  |Approve      |NEW               |
|2883046039  |Approve      |NEW               |
|2883046058  |Approve      |NEW               |
|2883046070  |Query        |NEW               |
|2883046071  |Query        |NEW               |
|2883045964  |Approve      |NEW               |
|2883045986  |Approve      |NEW               |
|2883046000  |Approve      |NEW               |
|2883046001  |Approve      |NEW               |
|2883046009  |Approve      |NEW               |
|2883046010  |Repudiation  |NEW               |
|2883046011  |Approve      |NEW               |
|2883046002  |Query        |NEW               |
|2883046004  |Approve      |NEW               |
|2883046005  |Approve      |NEW               |
|2883046007  |Approve      |NEW               |
|2883046008  |Approve      |NEW               |
|2883046013  |Approve      |NEW               |
|2883046014  |Approve      |NEW               |
|2883046015  |Approve      |NEW               |
|2883046016  |Approve      |NEW               |
|2883046017  |Approve      |NEW               |
|2883046018  |Approve      |NEW               |
|2883046019  |Approve      |NEW               |
|2883046020  |Approve      |NEW               |
|2883046021  |Approve      |NEW               |
|2883046022  |Approve      |NEW               |
|2883046023  |Approve      |NEW               |
|2883046024  |Approve      |NEW               |
|2883046025  |Approve      |NEW               |
|2890050861  |Approve      |NEW               |
|2890051055  |Query        |NEW               |
|2890050675  |Approve      |ADDENDUM          |
|2890050925  |Approve      |NEW               |
|2825185822  |Query        |PRE AND POST CLAIM|
|2825186386  |investigation|NEW               |
